# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v3.2 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-06-01T00:00:00.0
# Date end (ISO 8601): 2020-07-01T00:00:00.0
# Latitude (positive North, ISO 19115): 49.6100
# Longitude (positive East, ISO 19115): 6.1300
# Altitude (m): 304.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2020-09-28
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-06-11T18:00:00.0/2020-06-11T19:00:00.0;209.8051;99.6298;50.1803;49.4495;295.7663;93.3514;46.9906;46.3608;263.0509;1.0000
2020-06-11T19:00:00.0/2020-06-11T20:00:00.0;32.8690;10.0764;2.4614;7.6150;40.6003;9.1077;1.6769;7.4308;30.2518;0.9667
2020-06-11T20:00:00.0/2020-06-11T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-11T21:00:00.0/2020-06-11T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-11T22:00:00.0/2020-06-11T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-11T23:00:00.0/2020-06-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-12T00:00:00.0/2020-06-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-12T01:00:00.0/2020-06-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-12T02:00:00.0/2020-06-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-12T03:00:00.0/2020-06-12T04:00:00.0;16.3259;4.9724;1.4088;3.5636;31.8383;2.0122;0.0004;2.0118;0.0063;0.7667
2020-06-12T04:00:00.0/2020-06-12T05:00:00.0;175.0112;88.4589;54.8100;33.6489;380.6903;63.9279;7.0229;56.9051;39.1200;1.0000
2020-06-12T05:00:00.0/2020-06-12T06:00:00.0;377.3207;239.7002;183.6149;56.0853;634.4759;171.9668;64.8946;107.0722;212.1384;1.0000
2020-06-12T06:00:00.0/2020-06-12T07:00:00.0;580.8788;406.7542;336.0818;70.6725;761.4112;305.9775;132.1318;173.8457;302.4763;1.0000
2020-06-12T07:00:00.0/2020-06-12T08:00:00.0;771.8199;567.9128;485.0788;82.8341;828.7714;468.1900;228.1830;240.0070;390.8716;1.0000
2020-06-12T08:00:00.0/2020-06-12T09:00:00.0;937.1371;709.6985;617.2624;92.4361;869.2117;228.4003;31.9903;196.9513;47.9192;1.0000
2020-06-12T09:00:00.0/2020-06-12T10:00:00.0;1065.5701;819.6653;716.1323;103.5330;887.2496;521.1044;216.6382;304.8067;264.7679;1.0000
2020-06-12T10:00:00.0/2020-06-12T11:00:00.0;1148.3710;889.1872;773.0535;116.1338;888.7734;712.3299;359.9537;352.3762;415.6467;1.0000
2020-06-12T11:00:00.0/2020-06-12T12:00:00.0;1179.9023;913.6331;787.0212;126.6119;880.6367;412.9706;76.4147;336.5559;85.5177;1.0000
2020-06-12T12:00:00.0/2020-06-12T13:00:00.0;1158.0204;891.4017;756.8735;134.5282;862.8143;569.1530;206.4238;362.7292;235.3446;1.0000
2020-06-12T13:00:00.0/2020-06-12T14:00:00.0;1084.2219;823.8965;684.7843;139.1122;833.5602;569.6075;225.6369;343.9706;279.2007;1.0000
2020-06-12T14:00:00.0/2020-06-12T15:00:00.0;963.5410;715.4811;575.8369;139.6443;788.3095;394.4661;143.3123;251.1538;188.7007;1.0000
2020-06-12T15:00:00.0/2020-06-12T16:00:00.0;804.2064;572.7427;434.9414;137.8013;712.2150;396.1131;157.2966;238.8166;266.4645;1.0000
2020-06-12T16:00:00.0/2020-06-12T17:00:00.0;617.0795;407.6904;280.1422;127.5482;595.6426;225.5926;67.8893;157.7033;132.9410;1.0000
2020-06-12T17:00:00.0/2020-06-12T18:00:00.0;414.9143;238.7822;137.0736;101.7086;427.8968;77.0577;3.1277;74.0891;9.4015;1.0000
2020-06-12T18:00:00.0/2020-06-12T19:00:00.0;211.4874;94.4979;38.6121;55.8858;224.5793;57.6452;2.2705;55.4121;13.9568;1.0000
2020-06-12T19:00:00.0/2020-06-12T20:00:00.0;33.9314;9.9452;1.7573;8.1879;28.4495;5.1525;0.0047;5.1478;0.0607;0.9667
2020-06-12T20:00:00.0/2020-06-12T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-12T21:00:00.0/2020-06-12T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-12T22:00:00.0/2020-06-12T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-12T23:00:00.0/2020-06-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-13T00:00:00.0/2020-06-13T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-13T01:00:00.0/2020-06-13T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-13T02:00:00.0/2020-06-13T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-13T03:00:00.0/2020-06-13T04:00:00.0;16.5010;4.9107;1.0731;3.8376;23.8711;1.7457;0.0000;1.7457;0.0000;0.7667
2020-06-13T04:00:00.0/2020-06-13T05:00:00.0;175.2941;86.6616;48.8155;37.8461;335.4543;50.3922;5.9846;44.4161;33.3040;1.0000
2020-06-13T05:00:00.0/2020-06-13T06:00:00.0;377.4418;237.2290;171.7134;65.5157;592.2216;89.4665;3.9144;85.5521;13.9033;1.0000
2020-06-13T06:00:00.0/2020-06-13T07:00:00.0;580.8868;405.1580;321.5071;83.6509;727.8258;269.1455;112.9379;156.2077;238.2482;1.0000
2020-06-13T07:00:00.0/2020-06-13T08:00:00.0;771.7711;567.5837;470.6715;96.9123;803.8704;541.3615;450.7145;90.6470;769.7731;1.0000
2020-06-13T08:00:00.0/2020-06-13T09:00:00.0;937.0912;710.4938;603.8914;106.6024;850.1717;678.3043;576.3737;101.9305;811.5534;1.0000
2020-06-13T09:00:00.0/2020-06-13T10:00:00.0;1065.5862;821.4767;707.0614;114.4153;875.7296;782.9103;666.5229;116.3875;825.5742;1.0000
2020-06-13T10:00:00.0/2020-06-13T11:00:00.0;1148.5035;891.5128;770.8209;120.6918;885.8876;835.0403;621.3254;213.7149;715.7299;1.0000
2020-06-13T11:00:00.0/2020-06-13T12:00:00.0;1180.1974;916.0985;791.1920;124.9065;884.8949;785.3579;426.6309;358.7271;476.9942;1.0000
2020-06-13T12:00:00.0/2020-06-13T13:00:00.0;1158.5123;894.1107;767.5144;126.5963;874.4193;742.0126;411.4979;330.5146;467.1353;1.0000
2020-06-13T13:00:00.0/2020-06-13T14:00:00.0;1084.9309;827.2070;701.7130;125.4940;853.5062;230.4680;4.7022;226.6991;5.5179;1.0000
2020-06-13T14:00:00.0/2020-06-13T15:00:00.0;964.4722;719.7828;598.3062;121.4766;818.2730;202.5179;3.7229;199.6015;5.1423;1.0000
2020-06-13T15:00:00.0/2020-06-13T16:00:00.0;805.3489;581.7819;470.0782;111.7036;769.4271;182.9358;11.9174;171.0184;19.6155;1.0000
2020-06-13T16:00:00.0/2020-06-13T17:00:00.0;618.4080;424.1724;328.3530;95.8194;698.4373;162.4874;11.3005;151.1869;24.1130;1.0000
2020-06-13T17:00:00.0/2020-06-13T18:00:00.0;416.3899;259.6539;184.9346;74.7193;579.8920;133.3316;18.4100;114.9216;61.1060;1.0000
2020-06-13T18:00:00.0/2020-06-13T19:00:00.0;213.0609;107.8534;62.0350;45.8184;361.4200;70.6159;10.0471;60.5688;47.8143;1.0000
2020-06-13T19:00:00.0/2020-06-13T20:00:00.0;34.9293;11.3713;3.2559;8.1154;51.8982;10.4632;0.0146;10.4487;0.1498;0.9333
2020-06-13T20:00:00.0/2020-06-13T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-13T21:00:00.0/2020-06-13T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-13T22:00:00.0/2020-06-13T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-13T23:00:00.0/2020-06-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-14T00:00:00.0/2020-06-14T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-14T01:00:00.0/2020-06-14T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-14T02:00:00.0/2020-06-14T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-14T03:00:00.0/2020-06-14T04:00:00.0;16.6200;4.7343;0.9160;3.8183;20.3080;1.8157;0.0002;1.8155;0.0044;0.7667
2020-06-14T04:00:00.0/2020-06-14T05:00:00.0;175.4497;83.1318;43.9669;39.1649;300.2663;47.6912;2.6797;45.0796;15.9761;1.0000
2020-06-14T05:00:00.0/2020-06-14T06:00:00.0;377.4470;230.2259;160.8497;69.3762;553.8915;117.0173;28.0279;89.4588;83.3112;1.0000
2020-06-14T06:00:00.0/2020-06-14T07:00:00.0;580.7912;395.4171;304.8459;90.5712;690.0564;204.7750;51.9232;152.8518;128.0131;1.0000
2020-06-14T07:00:00.0/2020-06-14T08:00:00.0;771.6306;555.5496;446.4390;109.1105;762.4716;198.5421;38.2570;160.2851;69.0188;1.0000
2020-06-14T08:00:00.0/2020-06-14T09:00:00.0;936.9647;696.9707;572.3297;124.6410;805.7025;197.2527;7.0617;190.1962;9.9184;1.0000
2020-06-14T09:00:00.0/2020-06-14T10:00:00.0;1065.5310;809.1326;677.0474;132.0852;838.2844;220.5264;5.4075;216.3652;6.5241;1.0000
2020-06-14T10:00:00.0/2020-06-14T11:00:00.0;1148.5718;882.9807;752.1599;130.8208;864.1535;445.1687;83.9361;361.2327;95.9904;1.0000
2020-06-14T11:00:00.0/2020-06-14T12:00:00.0;1180.4321;911.6367;784.9363;126.7003;877.5434;593.2127;191.2461;401.9666;213.8082;1.0000
2020-06-14T12:00:00.0/2020-06-14T13:00:00.0;1158.9447;890.9905;762.7169;128.2737;868.4163;633.6495;245.3416;388.3079;278.1953;1.0000
2020-06-14T13:00:00.0/2020-06-14T14:00:00.0;1085.5782;822.5002;687.4491;135.0511;835.3909;407.1888;69.9587;337.2301;84.5323;1.0000
2020-06-14T14:00:00.0/2020-06-14T15:00:00.0;965.3363;713.1900;575.4340;137.7560;785.9186;280.9948;29.9794;251.0154;40.5570;1.0000
2020-06-14T15:00:00.0/2020-06-14T16:00:00.0;806.4165;573.3297;442.6911;130.6385;723.2275;174.6927;11.5991;163.0935;19.0507;1.0000
2020-06-14T16:00:00.0/2020-06-14T17:00:00.0;619.6512;414.4727;301.2649;113.2078;638.8120;112.6009;8.2057;104.3952;17.2829;1.0000
2020-06-14T17:00:00.0/2020-06-14T18:00:00.0;417.7686;249.8146;161.8299;87.9846;504.2292;80.2318;3.2940;76.9378;10.1224;1.0000
2020-06-14T18:00:00.0/2020-06-14T19:00:00.0;214.5254;101.2541;49.5116;51.7425;283.4005;60.2229;3.0368;57.1861;18.2249;1.0000
2020-06-14T19:00:00.0/2020-06-14T20:00:00.0;35.8510;10.7644;2.2364;8.5280;35.0606;8.9766;0.0066;8.9700;0.0838;0.9333
2020-06-14T20:00:00.0/2020-06-14T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-14T21:00:00.0/2020-06-14T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-14T22:00:00.0/2020-06-14T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-14T23:00:00.0/2020-06-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-15T00:00:00.0/2020-06-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-15T01:00:00.0/2020-06-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-15T02:00:00.0/2020-06-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-15T03:00:00.0/2020-06-15T04:00:00.0;16.6822;4.2677;0.5102;3.7576;11.2590;3.8681;0.0001;3.8681;0.0017;0.7667
2020-06-15T04:00:00.0/2020-06-15T05:00:00.0;175.4766;74.3941;30.4560;43.9381;203.7231;54.0496;5.9284;48.1212;32.8756;1.0000
2020-06-15T05:00:00.0/2020-06-15T06:00:00.0;377.3354;215.1723;129.2988;85.8734;443.1361;174.4970;65.9157;108.5812;225.3923;1.0000
2020-06-15T06:00:00.0/2020-06-15T07:00:00.0;580.5912;381.1871;266.8985;114.2886;602.9711;333.5980;169.9998;163.5982;389.2324;1.0000
2020-06-15T07:00:00.0/2020-06-15T08:00:00.0;771.3980;545.6944;413.1810;132.5134;705.1481;460.3217;227.5914;232.7303;388.1252;1.0000
2020-06-15T08:00:00.0/2020-06-15T09:00:00.0;936.7572;691.9611;548.7359;143.2252;772.2147;561.1099;262.2305;298.8793;370.3729;1.0000
2020-06-15T09:00:00.0/2020-06-15T10:00:00.0;1065.4041;807.3433;659.3555;147.9879;816.2914;675.5345;342.7229;332.8116;426.3011;1.0000
2020-06-15T10:00:00.0/2020-06-15T11:00:00.0;1148.5751;882.8358;734.9255;147.9103;844.1812;698.5873;302.7549;395.8325;347.3023;1.0000
2020-06-15T11:00:00.0/2020-06-15T12:00:00.0;1180.6056;912.8397;768.2863;144.5534;858.6390;765.7866;410.6312;355.1553;458.8776;1.0000
2020-06-15T12:00:00.0/2020-06-15T13:00:00.0;1159.3167;896.1155;758.4315;137.6840;863.1889;717.3885;368.1019;349.2867;420.4237;1.0000
2020-06-15T13:00:00.0/2020-06-15T14:00:00.0;1086.1622;834.2001;706.5107;127.6894;858.1601;686.5146;359.3238;327.1908;434.8824;1.0000
2020-06-15T14:00:00.0/2020-06-15T15:00:00.0;966.1313;731.2812;615.6836;115.5976;840.5152;637.4960;365.2977;272.1982;498.2113;1.0000
2020-06-15T15:00:00.0/2020-06-15T16:00:00.0;807.4066;594.6843;491.8590;102.8253;802.8170;494.0318;244.0185;250.0133;400.3794;1.0000
2020-06-15T16:00:00.0/2020-06-15T17:00:00.0;620.8065;435.5661;347.1162;88.4500;735.4645;359.1959;170.2576;188.9382;361.8928;1.0000
2020-06-15T17:00:00.0/2020-06-15T18:00:00.0;419.0475;269.0791;199.4998;69.5793;622.1118;219.6808;97.3317;122.3491;302.4954;1.0000
2020-06-15T18:00:00.0/2020-06-15T19:00:00.0;215.8775;114.5082;70.9352;43.5730;411.3137;92.3785;20.6737;71.7048;105.0904;1.0000
2020-06-15T19:00:00.0/2020-06-15T20:00:00.0;36.7255;12.8104;4.4598;8.3506;70.4049;11.6287;0.0248;11.6039;0.2824;0.9167
2020-06-15T20:00:00.0/2020-06-15T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-15T21:00:00.0/2020-06-15T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-15T22:00:00.0/2020-06-15T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-15T23:00:00.0/2020-06-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-16T00:00:00.0/2020-06-16T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-16T01:00:00.0/2020-06-16T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-16T02:00:00.0/2020-06-16T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-16T03:00:00.0/2020-06-16T04:00:00.0;16.6885;5.0697;1.3356;3.7341;29.7295;4.7277;0.0005;4.7272;0.0105;0.7667
2020-06-16T04:00:00.0/2020-06-16T05:00:00.0;175.3771;87.6146;51.8893;35.7253;359.0734;63.3570;5.8659;57.4911;32.6334;1.0000
2020-06-16T05:00:00.0/2020-06-16T06:00:00.0;377.1093;236.9716;175.1922;61.7794;605.0402;175.8396;66.5934;109.2463;234.9820;1.0000
2020-06-16T06:00:00.0/2020-06-16T07:00:00.0;580.2891;402.8990;322.1735;80.7256;729.9893;329.6391;155.3346;174.3044;349.3687;1.0000
2020-06-16T07:00:00.0/2020-06-16T08:00:00.0;771.0753;563.9131;466.6291;97.2841;797.3423;494.7468;296.4554;198.2914;506.8444;1.0000
2020-06-16T08:00:00.0/2020-06-16T09:00:00.0;936.4705;706.0682;595.0515;111.0167;837.8636;614.2018;348.7146;265.4872;490.5021;1.0000
2020-06-16T09:00:00.0/2020-06-16T10:00:00.0;1065.2069;818.5291;699.3453;119.1838;865.8994;717.1688;416.6153;300.5534;515.8201;1.0000
2020-06-16T10:00:00.0/2020-06-16T11:00:00.0;1148.5145;892.3765;771.0604;121.3161;885.6085;537.9808;182.5709;355.4099;211.7325;1.0000
2020-06-16T11:00:00.0/2020-06-16T12:00:00.0;1180.7189;921.0289;799.9627;121.0662;893.7957;551.2569;210.0390;341.2178;234.4438;1.0000
2020-06-16T12:00:00.0/2020-06-16T13:00:00.0;1159.6283;898.9931;770.3123;128.6808;876.1829;591.2844;210.2442;381.0402;237.8949;1.0000
2020-06-16T13:00:00.0/2020-06-16T14:00:00.0;1086.6832;827.5635;684.4326;143.1309;830.4727;701.0355;387.7415;313.2940;471.7073;1.0000
2020-06-16T14:00:00.0/2020-06-16T15:00:00.0;966.8573;714.8856;562.8632;152.0224;767.0789;565.5819;278.8995;286.6824;377.5277;1.0000
2020-06-16T15:00:00.0/2020-06-16T16:00:00.0;808.3189;573.8435;429.8371;144.0064;700.3777;455.4568;200.7447;254.7120;323.7758;1.0000
2020-06-16T16:00:00.0/2020-06-16T17:00:00.0;621.8732;415.9753;294.1823;121.7930;621.4288;281.4765;90.0908;191.3857;188.5827;1.0000
2020-06-16T17:00:00.0/2020-06-16T18:00:00.0;420.2259;252.0090;159.4894;92.5196;494.1536;184.6412;61.8690;122.7722;194.3713;1.0000
2020-06-16T18:00:00.0/2020-06-16T19:00:00.0;217.1168;103.1522;49.4673;53.6849;279.9225;66.0128;4.6258;61.3870;21.3482;1.0000
2020-06-16T19:00:00.0/2020-06-16T20:00:00.0;37.5169;11.3863;2.3361;9.0502;35.9657;9.9775;0.0010;9.9765;0.0148;0.9167
2020-06-16T20:00:00.0/2020-06-16T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-16T21:00:00.0/2020-06-16T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-16T22:00:00.0/2020-06-16T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-16T23:00:00.0/2020-06-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-17T00:00:00.0/2020-06-17T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-17T01:00:00.0/2020-06-17T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-17T02:00:00.0/2020-06-17T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-17T03:00:00.0/2020-06-17T04:00:00.0;16.6393;4.6127;0.7944;3.8183;17.6369;4.1081;0.0003;4.1078;0.0064;0.7667
2020-06-17T04:00:00.0/2020-06-17T05:00:00.0;175.1523;80.1138;38.7681;41.3457;264.3458;64.1520;7.7204;56.4316;42.9533;1.0000
2020-06-17T05:00:00.0/2020-06-17T06:00:00.0;376.7699;223.2196;145.1643;78.0553;500.0981;179.4658;70.7395;108.7263;242.1554;1.0000
2020-06-17T06:00:00.0/2020-06-17T07:00:00.0;579.8861;387.1740;282.9848;104.1892;640.5693;321.6039;147.6490;173.9549;333.6877;1.0000
2020-06-17T07:00:00.0/2020-06-17T08:00:00.0;770.6638;548.4332;425.7007;122.7325;727.2722;230.1076;32.2874;197.8202;58.4597;1.0000
2020-06-17T08:00:00.0/2020-06-17T09:00:00.0;936.1057;691.0152;555.0133;136.0019;781.4744;314.7821;54.2164;260.5657;73.6976;1.0000
2020-06-17T09:00:00.0/2020-06-17T10:00:00.0;1064.9404;802.0822;655.3683;146.7138;811.5587;332.4489;58.9269;273.6848;71.6141;1.0000
2020-06-17T10:00:00.0/2020-06-17T11:00:00.0;1148.3907;872.8209;717.1559;155.6650;823.6735;335.9566;37.1095;298.8672;42.3977;1.0000
2020-06-17T11:00:00.0/2020-06-17T12:00:00.0;1180.7720;898.5280;736.8325;161.6955;823.0862;299.2315;39.6126;259.6188;44.2847;1.0000
2020-06-17T12:00:00.0/2020-06-17T13:00:00.0;1159.8799;864.7615;667.5363;197.2253;758.6943;318.6272;35.7362;282.8909;40.3194;1.0000
2020-06-17T13:00:00.0/2020-06-17T14:00:00.0;1087.1406;773.2044;525.9719;247.2326;637.1762;262.0972;35.6726;226.4331;43.8501;1.0000
2020-06-17T14:00:00.0/2020-06-17T15:00:00.0;967.5134;642.6672;379.1928;263.4744;515.4674;376.0426;72.6740;303.3686;99.2828;1.0000
2020-06-17T15:00:00.0/2020-06-17T16:00:00.0;809.1525;496.5970;259.1198;237.4772;421.1326;116.9641;13.3351;103.6289;21.6342;1.0000
2020-06-17T16:00:00.0/2020-06-17T17:00:00.0;622.8505;346.9672;161.0051;185.9621;338.3822;87.5607;8.9146;78.6462;18.7063;1.0000
2020-06-17T17:00:00.0/2020-06-17T18:00:00.0;421.3027;198.6343;74.0706;124.5637;226.8253;76.2527;3.7047;73.1093;11.0498;1.0000
2020-06-17T18:00:00.0/2020-06-17T19:00:00.0;218.2419;77.8350;18.4977;59.3374;102.6527;33.7007;0.0004;36.8974;0.0035;1.0000
2020-06-17T19:00:00.0/2020-06-17T20:00:00.0;38.2297;9.2409;0.7474;8.4934;11.3471;7.1257;0.0018;7.1239;0.0285;0.9167
2020-06-17T20:00:00.0/2020-06-17T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-17T21:00:00.0/2020-06-17T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-17T22:00:00.0/2020-06-17T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-17T23:00:00.0/2020-06-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-18T00:00:00.0/2020-06-18T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-18T01:00:00.0/2020-06-18T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-18T02:00:00.0/2020-06-18T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-18T03:00:00.0/2020-06-18T04:00:00.0;16.5351;4.4112;0.6724;3.7388;14.9412;1.4410;0.0000;1.4410;0.0000;0.7667
2020-06-18T04:00:00.0/2020-06-18T05:00:00.0;174.8035;79.8912;39.2092;40.6820;264.5450;32.1193;0.4842;31.8644;2.6529;1.0000
2020-06-18T05:00:00.0/2020-06-18T06:00:00.0;376.3186;229.3689;158.4171;70.9518;545.1001;76.5306;3.0384;73.4921;10.6430;1.0000
2020-06-18T06:00:00.0/2020-06-18T07:00:00.0;579.3837;400.7319;314.4613;86.2706;712.3302;194.4043;30.3541;164.0502;65.9043;1.0000
2020-06-18T07:00:00.0/2020-06-18T08:00:00.0;770.1647;567.8887;473.5377;94.3510;809.3494;355.3201;109.4854;245.8347;185.8691;1.0000
2020-06-18T08:00:00.0/2020-06-18T09:00:00.0;935.6639;716.2809;619.9150;96.3659;873.0699;318.3975;52.8300;265.5972;76.0917;1.0000
