,region_id,population,country_id
0,272,1241185,1
1,273,656495,1
2,274,970010,1
3,275,1312520,1
4,276,509567,1
5,277,630514,1
6,278,1202486,1
7,279,856963,1
8,280,829953,1
9,281,1010006,1
10,282,2410845,1
11,283,516805,1
12,284,4830980,1
13,285,1458557,1
14,286,474686,1
15,287,825140,1
16,288,518506,1
17,289,899212,1
18,290,529683,1
19,291,454562,1
20,292,1779822,1
21,293,166003,1
22,294,174312,1
23,295,473240,1
24,296,625963,1
25,297,674991,1
26,298,432292,1
27,299,608787,1
28,300,1172770,1
29,301,386536,1
30,302,723865,1
31,303,330648,1
32,99878,487998,1
33,99879,158803,1
34,900483,1241239,1
35,900484,656515,1
36,900485,970010,1
37,900486,1312279,1
38,900487,509307,1
39,900488,510317,1
40,900489,630639,1
41,900490,1202493,1
42,900491,858028,1
43,900492,829201,1
44,900493,1010827,1
45,900494,2410235,1
46,900495,516816,1
47,900496,4830980,1
48,900497,1433916,1
49,900498,474686,1
50,900499,825815,1
51,900500,518133,1
52,900501,899235,1
53,900502,529683,1
54,900503,454562,1
55,900504,1780037,1
56,900505,166107,1
57,900506,174276,1
58,900507,473418,1
59,900508,625837,1
60,900509,158803,1
61,900510,674991,1
62,900511,432292,1
63,900512,608787,1
64,900513,1172383,1
65,900514,387598,1
66,900515,723865,1
67,900516,330654,1
68,304,6394,2
69,305,79365,3
70,306,24433,3
71,307,13926,3
72,308,23827,3
73,309,46460,3
74,310,216827,3
75,311,164509,3
76,312,141908,3
77,313,30095,3
78,314,18166,3
79,315,16429,3
80,316,50157,3
81,317,7985,3
82,318,105772,3
83,319,57394,3
84,320,21044,3
85,321,39634,3
86,322,40245,3
87,323,64403,3
88,324,45833,3
89,325,97431,3
90,326,27155,3
91,327,17442,3
92,328,33466,3
93,329,14939,3
94,330,20798,3
95,331,11494,3
96,332,55754,3
97,333,11254,3
98,334,42996,3
99,335,154105,3
100,336,10028,3
101,337,12956,3
102,338,945274,3
103,339,17411,3
104,340,112879,3
105,341,546381,4
106,342,923038,4
107,343,433014,4
108,344,4279872,4
109,345,817116,4
110,346,1497023,4
111,347,336555,4
112,348,988261,4
113,349,1007454,4
114,350,1433086,4
115,351,745206,4
116,352,798676,4
117,353,1059773,4
118,354,1206212,4
119,355,1250228,4
120,356,1680075,4
121,357,340414,4
122,358,881040,4
123,359,483956,4
124,360,462493,4
125,361,564021,4
126,362,88579,4
127,363,715202,4
128,364,474473,4
129,365,741796,4
130,366,948806,4
131,367,885316,4
132,368,898782,4
133,369,874195,4
134,370,1297879,4
135,371,350796,4
136,372,2156196,4
137,373,781806,4
138,374,780703,4
139,375,855713,4
140,376,412013,4
141,377,1766096,4
142,378,722376,4
143,379,1057647,4
144,380,561396,4
145,381,245398,4
146,382,800350,4
147,383,100079,4
148,384,1152302,4
149,385,696734,4
150,386,649817,4
151,387,1154903,4
152,388,1101997,4
153,389,51262,5
154,391,26384,7
155,392,9464,7
156,393,21381,7
157,394,21805,7
158,395,14039,7
159,396,8110,7
160,397,10335,7
161,398,649467,8
162,399,1973503,8
163,400,1078887,8
164,401,1378871,8
165,402,422421,8
166,403,1892312,8
167,404,1247671,8
168,405,1684331,8
169,406,3206859,8
170,407,299044,8
171,408,16573563,8
172,409,892490,8
173,410,510636,8
174,411,948363,8
175,412,1200435,8
176,413,637907,8
177,414,923545,8
178,415,833976,8
179,416,3355,9
180,417,2685,9
181,418,1436,9
182,419,944,9
183,420,1327,9
184,421,1582,9
185,422,534,9
186,424,579,9
187,425,332,9
188,40206,1894,11
189,40208,10415,11
190,40209,51969,11
191,40210,7264,11
192,40211,8628,11
193,40212,5838,11
194,40213,3574,11
195,429,17911478,12
196,430,2607176,12
197,431,410871,12
198,432,1140297,12
199,433,645327,12
200,434,3618205,12
201,435,1075724,12
202,436,1331189,12
203,437,584278,12
204,438,748703,12
205,439,345225,12
206,440,393675,12
207,441,1938330,12
208,442,1306288,12
209,443,660330,12
210,444,751040,12
211,445,1393167,12
212,446,763013,12
213,447,520054,12
214,448,411288,12
215,449,3426543,12
216,450,959051,12
217,451,161953,12
218,452,1582656,12
219,453,131312,13
220,454,225013,13
221,455,257866,13
222,456,214003,13
223,457,349535,13
224,458,189559,13
225,460,215835,13
226,461,109483,13
227,462,105149,13
228,463,43635,13
229,464,939503,13
230,900833,969118,13
231,900834,135791,13
232,900835,261338,13
233,900836,270427,13
234,900837,215472,13
235,900838,191343,13
236,900839,266572,13
237,900840,217511,13
238,900841,111446,13
239,900842,46793,13
240,900843,111194,13
241,465,115263,14
242,70036,1194956,15
243,70037,185254,15
244,900005,641906,15
245,467,0,16
246,468,356572,17
247,470,6741109,17
248,471,205405,17
249,472,814,17
250,473,4246681,17
251,474,1578287,17
252,475,472829,17
253,476,5319773,17
254,477,2196199,17
255,478,351817,18
256,479,556257,18
257,480,1690526,18
258,481,1450407,18
259,482,539440,18
260,483,1243721,18
261,484,756677,18
262,485,389272,18
263,486,1825538,18
264,493,1675073,19
265,516,1273734,19
266,528,483338,19
267,534,1624014,19
268,536,908055,19
269,541,426898,19
270,558,600079,19
271,147298,2009930,19
272,147299,317426,19
273,147302,267440,19
274,147306,655378,19
275,561,353248,20
276,562,215777,21
277,563,33571,21
278,564,171,21
279,565,7776,21
280,566,106439,21
281,567,180573,21
282,568,268579,21
283,569,132207,21
284,570,86731,21
285,571,260233,21
286,572,128586,21
287,573,245091,21
288,575,8310235,23
289,576,31920452,23
290,577,57322532,23
291,578,16459322,23
292,579,20613574,23
293,580,12100613,23
294,61363,17637100,23
295,900396,379721,23
296,900397,8111123,23
297,900398,31856028,23
298,900399,45248260,23
299,900400,16609495,23
300,900401,12094344,23
301,900402,20676144,23
302,900403,17685506,23
303,900404,12080382,23
304,581,43164,24
305,582,5025,24
306,583,23526,24
307,584,36890,24
308,585,11271,24
309,586,6144,24
310,587,12455,24
311,588,77673,24
312,589,13269,24
313,590,34169,24
314,591,18329,24
315,593,1329592,26
316,594,1361740,26
317,595,975023,26
318,596,2592442,26
319,597,828570,26
320,598,987604,26
321,599,1104129,26
322,600,1250852,27
323,601,6593758,27
324,602,3761558,27
325,603,132781,28
326,604,87945,28
327,605,48106,28
328,606,57183,28
329,607,49999,28
330,608,34690,28
331,609,1225382,29
332,610,1044243,29
333,611,1875719,29
334,612,1678512,29
335,613,853893,29
336,614,899577,29
337,615,718683,29
338,616,673115,29
339,617,614862,29
340,618,1467742,29
341,619,820208,29
342,620,1088094,29
343,621,42697,30
344,622,19955,31
345,623,101507,31
346,624,31788,31
347,625,3206,31
348,626,13769,31
349,627,17031,31
350,628,49529,31
351,629,44198,31
352,630,29034,31
353,631,25083,31
354,632,79558,31
355,633,81742,31
356,634,50527,31
357,635,116879,31
358,636,20251,31
359,637,65570,31
360,638,17807,31
361,639,24082,31
362,640,63914,31
363,641,24168,31
364,648,197672,33
365,40443,475821,33
366,40444,626899,33
367,40445,2060434,33
368,40446,3108039,33
369,40447,598494,33
370,40448,940770,33
371,40449,3286394,33
372,40450,569713,33
373,901145,494954,33
374,901146,623529,33
375,901147,2040761,33
376,901148,3103299,33
377,901149,600580,33
378,901150,197905,33
379,901151,939568,33
380,901152,3291115,33
381,901153,569751,33
382,901154,139,33
383,901155,159,33
384,652,2207344,34
385,653,1148015,34
386,654,717736,35
387,655,29493,35
388,656,56287,35
389,657,59984,35
390,658,112551,35
391,659,391656,35
392,660,182346,35
393,661,187899,35
394,662,420329,35
395,663,247680,35
396,665,937801,37
397,666,3454732,37
398,667,883967,37
399,668,4408725,37
400,669,15136805,37
401,670,9591872,37
402,671,3220128,37
403,672,3928100,37
404,673,7319855,37
405,674,7739246,37
406,675,3842956,37
407,676,2919037,37
408,677,21632034,37
409,678,9687721,37
410,679,4136476,37
411,680,11462822,37
412,681,9768094,37
413,682,3436277,37
414,683,17810958,37
415,684,3636831,37
416,685,11288380,37
417,686,1824051,37
418,687,633594,37
419,688,7302132,37
420,689,46165080,37
421,690,2410813,37
422,691,1709840,37
423,39503,296,39
424,39504,271,39
425,39505,23,39
426,39506,25101,39
427,39507,3869,39
428,698,70550,40
429,699,327451,40
430,700,13014,40
431,701,47166,40
432,702,296849,41
433,703,405174,41
434,704,164416,41
435,705,106558,41
436,706,220568,41
437,707,113875,41
438,708,141621,41
439,709,119027,41
440,710,118424,41
441,711,121372,41
442,712,244183,41
443,713,185861,41
444,714,223449,41
445,715,651144,41
446,716,104496,41
447,717,201897,41
448,718,161570,41
449,719,109372,41
450,720,180213,41
451,721,103031,41
452,722,294275,41
453,723,1275730,41
454,724,302057,41
455,725,107761,41
456,726,483562,41
457,727,229413,41
458,728,81882,41
459,729,155913,41
460,40276,1934182,42
461,40277,1134725,42
462,40278,4212156,42
463,40279,1729814,42
464,40280,1741365,42
465,40281,1704047,42
466,40282,880946,42
467,40283,2031446,42
468,40284,2478724,42
469,40285,1597595,42
470,40286,933220,42
471,40287,1490156,42
472,40288,944189,42
473,900712,1929705,42
474,900713,1125538,42
475,900714,4218334,42
476,900715,1695128,42
477,900716,1741685,42
478,900717,1709756,42
479,900718,889771,42
480,900719,2066212,42
481,900720,2470556,42
482,900721,1603165,42
483,900722,943437,42
484,900723,1459850,42
485,900724,944294,42
486,40542,423842,43
487,40543,873128,43
488,40544,795274,43
489,40545,853250,43
490,40546,337694,43
491,40547,587674,43
492,40548,888590,43
493,40549,530726,43
494,40550,863607,43
495,40551,863390,43
496,40552,575960,43
497,40553,358069,43
498,40554,1049363,43
499,40555,346472,43
500,40556,841855,43
501,40557,534866,43
502,40558,608023,43
503,900102,434132,43
504,900103,419118,43
505,791,938546,44
506,792,1965315,44
507,793,1932288,44
508,794,555023,44
509,795,926298,44
510,796,759909,44
511,797,781966,44
512,798,1597513,44
513,799,150640,44
514,800,46246,44
515,801,459274,44
516,802,272582,44
517,803,161839,44
518,804,1247014,44
519,805,408341,44
520,806,2336409,44
521,807,397014,44
522,808,955471,44
523,809,445568,44
524,810,280863,44
525,811,1340851,44
526,812,172737,44
527,813,502236,44
528,814,929606,44
529,65289,339,44
530,65290,12000,44
531,900411,11334,44
532,900412,938163,44
533,900413,1962982,44
534,900414,955350,44
535,900415,548897,44
536,900416,905583,44
537,900417,756700,44
538,900418,782308,44
539,900419,1360444,44
540,900420,45637,44
541,900421,127580,44
542,900422,457131,44
543,900423,163306,44
544,900424,1237795,44
545,900425,403631,44
546,900426,2585599,44
547,900427,294376,44
548,900428,401815,44
549,900429,958946,44
550,900430,450115,44
551,900431,280888,44
552,900432,1343693,44
553,900433,171728,44
554,900434,511249,44
555,900435,938211,44
556,900436,983048,44
557,815,1466567,45
558,816,5796141,45
559,817,1089130,45
560,818,4632798,45
561,819,4305318,45
562,820,3193533,45
563,821,2341166,45
564,822,2148112,45
565,823,985850,45
566,824,2113661,45
567,900959,1464934,45
568,900960,5796768,45
569,900961,1087881,45
570,900962,4667798,45
571,900963,4210594,45
572,900964,3186228,45
573,900965,2341519,45
574,900966,2147651,45
575,900967,985125,45
576,900968,2091526,45
577,825,4395918,46
578,826,4908477,46
579,827,1329178,46
580,828,782159,46
581,829,502192,46
582,830,41140,46
583,831,915466,46
584,832,32294,46
585,833,14170416,46
586,834,143921,46
587,835,8519727,46
588,836,1167129,46
589,837,41304,46
590,838,19252,47
591,839,3989,47
592,840,21,47
593,841,35107,47
594,842,10,47
595,843,10,47
596,844,5811,47
597,845,17,47
598,846,21707,47
599,847,10,47
600,848,289535,47
601,849,43534,47
602,850,11659,47
603,851,79005,47
604,68742,64491,48
605,68743,1296,48
606,68744,884,48
607,853,59901,49
608,854,340137,49
609,855,79606,49
610,856,124520,49
611,857,162617,49
612,858,339497,49
613,859,500763,49
614,860,220483,49
615,861,161795,49
616,862,321262,49
617,863,524221,49
618,864,379896,49
619,865,508428,49
620,866,591599,49
621,867,139390,49
622,868,74668,49
623,67154,809412,49
624,870,1031000,50
625,873,793610,50
626,875,324099,50
627,876,878055,50
628,881,425333,50
629,12904,259172,50
630,12905,439539,50
631,12907,275191,50
632,12908,399259,50
633,12909,42942,50
634,12910,547124,50
635,12911,313706,50
636,12912,2144892,50
637,12914,447506,50
638,12915,847411,50
639,12918,934375,50
640,12919,286963,50
641,12920,635905,50
642,12921,424092,50
643,12922,771274,50
644,12923,582405,50
645,12924,245162,50
646,12925,876054,50
647,12926,456773,50
648,12927,850928,50
649,12928,499249,50
650,12930,335148,50
651,12931,515656,50
652,900172,449526,50
653,900173,697321,50
654,900174,269621,50
655,900175,832176,50
656,900176,315109,50
657,900177,106521,50
658,900178,793898,50
659,900179,787403,50
660,900180,540386,50
661,900181,624517,50
662,900182,879737,50
663,900183,1201395,50
664,900184,878234,50
665,900185,1071800,50
666,900186,781693,50
667,900187,797641,50
668,900188,1397717,50
669,900189,1171990,50
670,900190,423771,50
671,900191,636463,50
672,900192,864663,50
673,900193,42539,50
674,900194,1018701,50
675,883,709890,51
676,884,1135789,51
677,885,327773,51
678,886,123084,51
679,887,2286115,51
680,888,905176,51
681,889,1029488,51
682,890,1027643,51
683,891,160944,51
684,892,1154586,51
685,893,8720721,51
686,895,461688,51
687,896,2110572,51
688,91503,179348,51
689,91504,412259,51
690,897,40094,52
691,898,59896404,53
692,899,28213524,53
693,900,27151304,53
694,901,39472604,53
695,902,26108888,53
696,903,124314072,53
697,904,48116268,53
698,905,34424812,53
699,906,9733051,53
700,907,77492816,53
701,908,40180124,53
702,909,98009040,53
703,911,55615412,53
704,912,68204600,53
705,913,83039120,53
706,914,49645784,53
707,915,28198504,53
708,916,45657044,53
709,917,26934768,53
710,918,7393436,53
711,919,6601297,53
712,920,39214344,53
713,921,101018504,53
714,922,31823894,53
715,923,39299904,53
716,924,80420640,53
717,926,16968212,53
718,927,26007470,53
719,928,3470541,53
720,929,49773036,53
721,930,62641920,53
722,931,1838,54
723,933,359,56
724,934,141531,57
725,935,7928416,57
726,936,461364,57
727,937,3259440,57
728,938,3217860,57
729,939,1534885,57
730,941,1082928,57
731,942,671302,57
732,943,860529,57
733,944,1872821,57
734,945,1219591,57
735,946,639629,57
736,947,2513131,57
737,948,14062328,57
738,949,114108,57
739,950,1577289,57
740,951,178336,57
741,952,1489539,57
742,953,1549060,57
743,954,1405040,57
744,955,2154208,57
745,956,1598936,57
746,957,562863,57
747,958,707907,57
748,959,1094046,57
749,960,102328,57
750,961,2717147,57
751,962,1065486,57
752,963,1784532,57
753,964,5487773,57
754,965,103180,57
755,966,101550,57
756,901156,7930232,57
757,901157,3082308,57
758,901158,10061854,57
759,901159,3263243,57
760,901160,1481104,57
761,901161,1068968,57
762,901162,664570,57
763,901163,1843061,57
764,901164,1237361,57
765,901165,2533166,57
766,901166,4080845,57
767,901167,690850,57
768,901168,1446803,57
769,901169,1482949,57
770,901170,1752860,57
771,901171,1283927,57
772,901172,2185661,57
773,901173,1570295,57
774,901174,706515,57
775,901175,1126848,57
776,901176,2705609,57
777,901177,1026056,57
778,901178,1746364,57
779,901179,5617113,57
780,901180,451891,57
781,901181,906384,57
782,901182,543276,57
783,901183,102328,57
784,901184,142452,57
785,901185,116688,57
786,901186,183849,57
787,901187,102730,57
788,901188,97261,57
789,967,65078,58
790,968,333632,58
791,969,452249,58
792,970,255512,59
793,971,233241,59
794,972,189945,59
795,973,230066,59
796,974,165602,59
797,975,1054810,59
798,976,160334,59
799,977,114007,59
800,978,423858,59
801,979,110554,59
802,900002,276760,59
803,900003,783472,59
804,980,15914,60
805,981,978014,61
806,982,542329,61
807,983,392455,61
808,984,513780,61
809,985,432096,61
810,986,462314,61
811,987,1492981,61
812,988,107421,62
813,989,105482,62
814,990,754093,62
815,991,196435,62
816,992,120375,62
817,993,109193,62
818,994,149993,62
819,995,45262,62
820,996,104598,62
821,997,287031,62
822,998,73401,62
823,1000,98773,62
824,1001,164421,62
825,1002,147444,62
826,1003,426074,62
827,1004,161960,62
828,1005,75579,62
829,1006,162829,62
830,1007,174270,62
831,1008,346313,62
832,900026,281544,62
833,1009,777813,63
834,1010,410176,63
835,1011,403334,63
836,1012,1858462,63
837,1013,832899,63
838,1014,575854,63
839,1015,1069225,63
840,1016,77210,63
841,1017,899965,63
842,1018,519007,63
843,1019,698120,63
844,1020,729255,63
845,1021,504393,63
846,1022,1001988,63
847,1023,730197,63
848,1024,244721,64
849,1025,68241,64
850,1026,161345,64
851,1027,279810,64
852,1028,472729,64
853,1029,118651,64
854,1030,711826,65
855,1031,2074444,65
856,1032,1565679,65
857,1033,1184524,65
858,1034,1816277,65
859,1035,1366086,65
860,1036,1237485,65
861,1037,884289,65
862,1040,2692382,66
863,1041,343501,66
864,1043,1467712,66
865,1044,1642717,66
866,1045,2728611,66
867,1048,1978280,66
868,1050,1337352,66
869,1051,1614962,66
870,1053,1062497,66
871,16838,405690,66
872,16840,1900490,66
873,16845,1024301,66
874,40692,2861567,66
875,900025,5450126,66
876,1054,1434506,67
877,1055,388489,67
878,1056,1446832,67
879,1058,2360777,67
880,1059,1803602,67
881,1060,2907061,67
882,1061,2993870,67
883,1062,2941995,67
884,1063,3142299,67
885,1064,3157561,67
886,1065,764098,67
887,1066,8553457,68
888,1067,3004779,68
889,1068,11026867,68
890,1069,13515202,68
891,1070,10040941,68
892,1071,28281910,68
893,1072,7850570,68
894,1073,3071970,68
895,1074,9391261,68
896,1075,13394677,68
897,1076,6308998,68
898,900143,5674065,68
899,900144,3529128,68
900,900145,6212139,68
901,900146,3008013,68
902,900147,1717903,68
903,900148,4479438,68
904,900149,2356058,68
905,900150,2402447,68
906,900151,3060707,68
907,900152,1577978,68
908,900153,2307201,68
909,900154,1678479,68
910,900155,1520478,68
911,900156,2126189,68
912,900157,9388370,68
913,900158,3071970,68
914,900159,4017391,68
915,900160,7972880,68
916,900161,5538392,68
917,900162,10750496,68
918,900163,200078,68
919,900164,4166797,68
920,900165,7214859,68
921,900166,6300509,68
922,900167,6247093,68
923,900168,7853027,68
924,901011,6351,68
925,901012,58798,68
926,901013,7497,68
927,1077,748909,69
928,1078,37479,69
929,1079,114401,69
930,1081,490968,69
931,1083,509653,69
932,1084,226117,69
933,1085,287944,69
934,1087,244335,69
935,1088,247263,69
936,1090,390265,69
937,1091,316626,69
938,1092,241565,69
939,40856,390103,69
940,40857,1288087,69
941,40858,245308,69
942,1093,145838,70
943,1094,155805,70
944,1095,607375,70
945,1096,69536,70
946,1097,167523,70
947,900405,147561,70
948,900406,72793,70
949,900407,115465,70
950,900408,574259,70
951,900409,68512,70
952,900410,167487,70
953,1098,9411,71
954,1099,13987,71
955,1100,16472,71
956,1101,4978,71
957,1102,6035,71
958,1103,1219,71
959,1104,570,71
960,1105,7812,71
961,1106,8125,71
962,1107,1064,71
963,1108,251173,72
964,1109,153755,72
965,1110,217198,72
966,1111,68101,72
967,1112,3317913,72
968,1113,353053,72
969,1114,90961,72
970,1115,319956,72
971,1116,69617,72
972,1117,535451,72
973,1118,70766,72
974,1119,296972,72
975,1120,473648,72
976,1121,192976,72
977,1122,184997,72
978,1123,59981,72
979,1124,285423,72
980,1125,343844,72
981,1126,95375,72
982,1127,114057,72
983,1128,700778,72
984,1129,241845,72
985,1130,389913,72
986,1131,162248,72
987,1132,1068456,72
988,1133,54288,72
989,1134,231149,72
990,36854,105832,72
991,36855,189415,72
992,36856,240945,72
993,36857,61149,72
994,36858,1085691,72
995,901058,1270,72
996,901059,321587,72
997,901060,342528,72
998,901061,1068578,72
999,901062,477347,72
1000,901063,160954,72
1001,901064,188908,72
1002,901065,352855,72
1003,901066,191946,72
1004,901067,95223,72
1005,901068,114286,72
1006,901069,73151,72
1007,901070,183736,72
1008,901071,54224,72
1009,901072,232139,72
1010,901073,250820,72
1011,901074,287162,72
1012,901075,692347,72
1013,901076,60731,72
1014,901077,156561,72
1015,901078,214141,72
1016,901079,71455,72
1017,901080,63385,72
1018,901081,73035,72
1019,901082,241936,72
1020,901083,92275,72
1021,901084,535330,72
1022,901085,296233,72
1023,901086,389513,72
1024,901087,239637,72
1025,901088,105677,72
1026,901089,1083785,72
1027,901090,3327461,72
1028,1135,862345,73
1029,1136,201886,73
1030,1137,247171,73
1031,1138,179675,73
1032,1139,528557,73
1033,1140,486196,73
1034,1141,685466,73
1035,1142,665515,73
1036,1143,33162,73
1037,1144,4299369,73
1038,1145,466815,73
1039,1146,500257,73
1040,1147,945526,73
1041,1148,1601678,73
1042,1149,196221,73
1043,1150,173995,73
1044,1151,226217,73
1045,1152,118199,73
1046,1153,3232509,73
1047,1154,252729,73
1048,1155,586114,73
1049,1156,114080,73
1050,1157,40427,73
1051,22007,404821,73
1052,22008,483412,73
1053,2746,902635,74
1054,2747,958540,74
1055,2748,1903568,74
1056,2750,6244942,74
1057,2751,2054634,74
1058,2754,686509,74
1059,2765,1132363,74
1060,2766,444515,74
1061,2768,942184,74
1062,37021,1551975,74
1063,1184,379671,75
1064,1185,163509,75
1065,1186,245192,75
1066,1187,303829,75
1067,1188,853706,75
1068,1189,380009,75
1069,1190,226078,75
1070,1191,194580,75
1071,1192,480667,75
1072,1193,1828897,75
1073,1194,184720,75
1074,1195,594899,75
1075,1196,535986,75
1076,1197,380260,75
1077,900381,380640,75
1078,900382,162738,75
1079,900383,240808,75
1080,900384,303303,75
1081,900385,857528,75
1082,900386,375885,75
1083,900387,228459,75
1084,900388,195289,75
1085,900389,474956,75
1086,900390,1817881,75
1087,900391,183287,75
1088,900392,603902,75
1089,900393,528462,75
1090,900394,379739,75
1091,900395,25690,75
1092,1198,3397,76
1093,1199,323680,76
1094,1200,35874,76
1095,1201,150641,76
1096,1202,178277,76
1097,1203,391459,76
1098,1204,212704,76
1099,1205,523389,77
1100,1206,4952,77
1101,1207,971255,77
1102,1208,111290,77
1103,1209,933892,77
1104,1210,521944,77
1105,1211,1142349,77
1106,1212,620795,78
1107,1213,6422,78
1108,1214,173392,78
1109,1215,25918,78
1110,1216,26635,78
1111,1217,54663,78
1112,1218,19944,78
1113,1219,78771,78
1114,1220,26915,78
1115,1221,49711,78
1116,1222,44981,78
1117,1223,154928,78
1118,1224,26415,78
1119,1225,41962,78
1120,1226,29594,78
1121,149727,343,78
1122,1227,3502603,79
1123,1228,1861717,79
1124,1229,22334584,79
1125,1230,1152606,79
1126,1231,467138,79
1127,1232,583902,79
1128,1233,254980,79
1129,1236,21576006,79
1130,1237,5930411,79
1131,47678,39829760,79
1132,47679,6396318,79
1133,900532,3425390,79
1134,900533,2000717,79
1135,900534,22352252,79
1136,900535,1221300,79
1137,900536,463096,79
1138,900537,549788,79
1139,900538,250961,79
1140,900539,39817616,79
1141,900540,21585668,79
1142,900541,6509676,79
1143,900542,5713558,79
1144,1239,2248,81
1145,1240,50899,82
1146,40187,382378,83
1147,40188,29916,83
1148,40189,120564,83
1149,40190,322373,83
1150,1242,22260,84
1151,1243,560238,84
1152,1244,175626,84
1153,1245,493759,84
1154,1246,2311273,84
1155,1247,1919125,84
1156,1248,1971245,85
1157,1249,3602730,85
1158,1250,1405973,85
1159,1251,1535428,85
1160,1252,1691761,85
1161,1253,3454318,85
1162,1254,2681504,85
1163,1255,1354576,85
1164,1256,351648,85
1165,1257,1242807,85
1166,1258,1899262,85
1167,1259,12766260,85
1168,1260,2970726,85
1169,1262,784406,85
1170,1263,2431443,85
1171,1264,3315359,85
1172,1265,4071594,85
1173,1266,3969498,85
1174,1267,1993389,85
1175,1268,1912465,85
1176,1269,5075771,85
1177,1270,6926355,85
1178,1271,205076,86
1179,1272,142964,86
1180,1273,278863,87
1181,1275,1083628,89
1182,1276,814751,89
1183,1277,104361,89
1184,1278,150578,89
1185,1279,72437,89
1186,1280,97572,89
1187,1281,120374,89
1188,1282,193153,89
1189,1283,330936,89
1190,1285,248444,90
1191,1287,85611,90
1192,1288,289122,90
1193,1289,272946,90
1194,1290,1067856,90
1195,112869,439443,90
1196,1296,264291,92
1197,1297,317926,92
1198,1298,108264,92
1199,1299,458771,92
1200,1300,283804,92
1201,1301,745716,92
1202,1302,130315,92
1203,1303,24062,92
1204,1304,282989,92
1205,1305,151197,92
1206,1306,225824,92
1207,1307,734231,92
1208,1308,10365696,93
1209,1309,12565531,93
1210,1310,3123370,93
1211,1311,2502804,93
1212,1312,550651,93
1213,1313,1533575,93
1214,1314,5900511,93
1215,1315,1472710,93
1216,1316,7707438,93
1217,1317,17015174,93
1218,1318,3962209,93
1219,1319,929626,93
1220,1320,3776724,93
1221,1321,2025500,93
1222,1322,2896350,93
1223,1323,1952172,93
1224,1324,6775423,94
1225,1325,2943349,94
1226,1326,2921109,94
1227,1327,3411597,94
1228,1328,5565015,94
1229,1329,3480054,94
1230,1330,1180814,94
1231,1331,849376,94
1232,1332,2967590,94
1233,1333,3042327,94
1234,900854,6772914,94
1235,900855,2936722,94
1236,900856,2940196,94
1237,900857,3391135,94
1238,900858,5565317,94
1239,900859,3481744,94
1240,900860,1182743,94
1241,900861,840469,94
1242,900862,2967098,94
1243,900863,3049756,94
1244,1334,23545,95
1245,1336,600882,97
1246,1337,3618291,97
1247,1338,629811,97
1248,1339,275027,97
1249,1340,189816,97
1250,1341,326400,97
1251,1342,1646714,97
1252,1343,639567,97
1253,1345,543675,97
1254,1346,530700,97
1255,1347,710888,97
1256,1348,186109,97
1257,40766,292110,97
1258,1349,727,98
1259,1350,1118,98
1260,1351,41655,98
1261,1352,16256,99
1262,1353,25923,99
1263,1354,30534,99
1264,1355,8115,99
1265,1356,3542,99
1266,1357,9424,99
1267,1358,453927,100
1268,1359,161011,101
1269,900004,73809,102
1270,64821,3623551,103
1271,64822,208150,103
1272,64823,369884,103
1273,64824,791079,103
1274,64825,809291,103
1275,64826,438953,103
1276,64827,560135,103
1277,64828,619461,103
1278,64829,975581,103
1279,64830,678191,103
1280,64831,349172,103
1281,64832,1264338,103
1282,64833,1385636,103
1283,64834,1335006,103
1284,64835,361019,103
1285,64836,1478266,103
1286,64837,879004,103
1287,64838,489506,103
1288,64839,257911,103
1289,64840,453123,103
1290,64841,414632,103
1291,64842,525345,103
1292,40222,1346,104
1293,40223,7743,104
1294,40224,2513,104
1295,40225,41,104
1296,40226,2538,104
1297,40227,7605,104
1298,40228,1488,104
1299,40229,17389,104
1300,40230,6317,104
1301,40231,2388,104
1302,40232,434,104
1303,40233,963,104
1304,40234,7528,104
1305,1385,245381,105
1306,1386,126021,105
1307,1387,30153,105
1308,1388,171484,105
1309,1389,268531,105
1310,1390,262502,105
1311,1391,63017,105
1312,1392,515550,105
1313,1393,74909,105
1314,40700,1073942,106
1315,40701,1442246,106
1316,40702,1091113,106
1317,40703,2518341,106
1318,40704,2150301,106
1319,40705,1076861,106
1320,40706,778146,106
1321,40707,1713928,106
1322,900027,2047208,106
1323,900028,1177035,106
1324,1398,28560,107
1325,1399,23104,107
1326,1400,299214,107
1327,1401,94045,107
1328,1402,114384,107
1329,1403,49696,107
1330,1404,42354,107
1331,1405,11645,107
1332,1406,38096,107
1333,1407,27820,107
1334,1409,2314229,108
1335,1410,946561,108
1336,1411,622452,108
1337,1412,1363129,108
1338,1413,466609,108
1339,1414,989275,108
1340,1415,5834299,108
1341,1416,881295,108
1342,1417,754054,108
1343,72912,452848,108
1344,901001,5830533,108
1345,901002,750981,108
1346,901003,1363129,108
1347,901004,463611,108
1348,901005,2314229,108
1349,901006,943110,108
1350,901007,881295,108
1351,901008,622452,108
1352,901009,989275,108
1353,901010,452848,108
1354,1419,3999,110
1355,1420,467575,111
1356,1421,465945,111
1357,1422,394287,111
1358,1423,606994,111
1359,1424,449125,111
1360,1425,1818970,111
1361,1426,1735025,111
1362,1427,105723,111
1363,1428,270270,111
1364,1429,73564,111
1365,1430,211108,111
1366,1431,362184,111
1367,1432,99,111
1368,1433,170882,111
1369,1434,660985,111
1370,1435,460158,111
1371,1436,492401,111
1372,1437,176860,111
1373,1438,632364,111
