Codice Regione,Codice Unità territoriale sovracomunale,Codice Provincia,Codice Comune formato alfanumerico,Denominazione in italiano,Codice Ripartizione Geografica,Ripartizione geografica,Regione,Provincia,Tipologia di Unità territoriale sovracomunale,Flag capoluogo di provincia città metropolitana,Sigla automobilistica,Codice Comune formato numerico,Codice Comune numerico con 103 province (dal 1995 al 2005),Codice Catastale del comune
17,77,77,77002,Aliano,4,Sud,Basilicata,Matera,1,0,MT,77002,77002,A196
17,77,77,77003,Bernalda,4,Sud,Basilicata,Matera,1,0,MT,77003,77003,A801
17,77,77,77004,Calciano,4,Sud,Basilicata,Matera,1,0,MT,77004,77004,B391
17,77,77,77005,Cirigliano,4,Sud,Basilicata,Matera,1,0,MT,77005,77005,C723
17,77,77,77006,Colobraro,4,Sud,Basilicata,Matera,1,0,MT,77006,77006,C888
17,77,77,77007,Craco,4,Sud,Basilicata,Matera,1,0,MT,77007,77007,D128
17,77,77,77008,Ferrandina,4,Sud,Basilicata,Matera,1,0,MT,77008,77008,D547
17,77,77,77009,Garaguso,4,Sud,Basilicata,Matera,1,0,MT,77009,77009,D909
17,77,77,77010,Gorgoglione,4,Sud,Basilicata,Matera,1,0,MT,77010,77010,E093
17,77,77,77011,Grassano,4,Sud,Basilicata,Matera,1,0,MT,77011,77011,E147
17,77,77,77012,Grottole,4,Sud,Basilicata,Matera,1,0,MT,77012,77012,E213
17,77,77,77013,Irsina,4,Sud,Basilicata,Matera,1,0,MT,77013,77013,E326
17,77,77,77014,Matera,4,Sud,Basilicata,Matera,1,1,MT,77014,77014,F052
17,77,77,77015,Miglionico,4,Sud,Basilicata,Matera,1,0,MT,77015,77015,F201
17,77,77,77016,Montalbano Jonico,4,Sud,Basilicata,Matera,1,0,MT,77016,77016,F399
17,77,77,77017,Montescaglioso,4,Sud,Basilicata,Matera,1,0,MT,77017,77017,F637
17,77,77,77018,Nova Siri,4,Sud,Basilicata,Matera,1,0,MT,77018,77018,A942
17,77,77,77019,Oliveto Lucano,4,Sud,Basilicata,Matera,1,0,MT,77019,77019,G037
17,77,77,77020,Pisticci,4,Sud,Basilicata,Matera,1,0,MT,77020,77020,G712
17,77,77,77021,Policoro,4,Sud,Basilicata,Matera,1,0,MT,77021,77021,G786
17,77,77,77022,Pomarico,4,Sud,Basilicata,Matera,1,0,MT,77022,77022,G806
17,77,77,77023,Rotondella,4,Sud,Basilicata,Matera,1,0,MT,77023,77023,H591
17,77,77,77024,Salandra,4,Sud,Basilicata,Matera,1,0,MT,77024,77024,H687
17,77,77,77025,San Giorgio Lucano,4,Sud,Basilicata,Matera,1,0,MT,77025,77025,H888
17,77,77,77026,San Mauro Forte,4,Sud,Basilicata,Matera,1,0,MT,77026,77026,I029
17,77,77,77027,Stigliano,4,Sud,Basilicata,Matera,1,0,MT,77027,77027,I954
17,77,77,77028,Tricarico,4,Sud,Basilicata,Matera,1,0,MT,77028,77028,L418
17,77,77,77029,Tursi,4,Sud,Basilicata,Matera,1,0,MT,77029,77029,L477
17,77,77,77030,Valsinni,4,Sud,Basilicata,Matera,1,0,MT,77030,77030,D513
17,77,77,77031,Scanzano Jonico,4,Sud,Basilicata,Matera,1,0,MT,77031,77031,M256
18,78,78,78001,Acquaformosa,4,Sud,Calabria,Cosenza,1,0,CS,78001,78001,A033
18,78,78,78002,Acquappesa,4,Sud,Calabria,Cosenza,1,0,CS,78002,78002,A041
18,78,78,78003,Acri,4,Sud,Calabria,Cosenza,1,0,CS,78003,78003,A053
18,78,78,78004,Aiello Calabro,4,Sud,Calabria,Cosenza,1,0,CS,78004,78004,A102
18,78,78,78005,Aieta,4,Sud,Calabria,Cosenza,1,0,CS,78005,78005,A105
18,78,78,78006,Albidona,4,Sud,Calabria,Cosenza,1,0,CS,78006,78006,A160
18,78,78,78007,Alessandria del Carretto,4,Sud,Calabria,Cosenza,1,0,CS,78007,78007,A183
18,78,78,78008,Altilia,4,Sud,Calabria,Cosenza,1,0,CS,78008,78008,A234
18,78,78,78009,Altomonte,4,Sud,Calabria,Cosenza,1,0,CS,78009,78009,A240
18,78,78,78010,Amantea,4,Sud,Calabria,Cosenza,1,0,CS,78010,78010,A253
18,78,78,78011,Amendolara,4,Sud,Calabria,Cosenza,1,0,CS,78011,78011,A263
18,78,78,78012,Aprigliano,4,Sud,Calabria,Cosenza,1,0,CS,78012,78012,A340
18,78,78,78013,Belmonte Calabro,4,Sud,Calabria,Cosenza,1,0,CS,78013,78013,A762
18,78,78,78014,Belsito,4,Sud,Calabria,Cosenza,1,0,CS,78014,78014,A768
18,78,78,78015,Belvedere Marittimo,4,Sud,Calabria,Cosenza,1,0,CS,78015,78015,A773
18,78,78,78016,Bianchi,4,Sud,Calabria,Cosenza,1,0,CS,78016,78016,A842
18,78,78,78017,Bisignano,4,Sud,Calabria,Cosenza,1,0,CS,78017,78017,A887
18,78,78,78018,Bocchigliero,4,Sud,Calabria,Cosenza,1,0,CS,78018,78018,A912
18,78,78,78019,Bonifati,4,Sud,Calabria,Cosenza,1,0,CS,78019,78019,A973
18,78,78,78020,Buonvicino,4,Sud,Calabria,Cosenza,1,0,CS,78020,78020,B270
18,78,78,78021,Calopezzati,4,Sud,Calabria,Cosenza,1,0,CS,78021,78021,B424
18,78,78,78022,Caloveto,4,Sud,Calabria,Cosenza,1,0,CS,78022,78022,B426
18,78,78,78023,Campana,4,Sud,Calabria,Cosenza,1,0,CS,78023,78023,B500
18,78,78,78024,Canna,4,Sud,Calabria,Cosenza,1,0,CS,78024,78024,B607
18,78,78,78025,Cariati,4,Sud,Calabria,Cosenza,1,0,CS,78025,78025,B774
18,78,78,78026,Carolei,4,Sud,Calabria,Cosenza,1,0,CS,78026,78026,B802
18,78,78,78027,Carpanzano,4,Sud,Calabria,Cosenza,1,0,CS,78027,78027,B813
18,78,78,78029,Cassano all'Ionio,4,Sud,Calabria,Cosenza,1,0,CS,78029,78029,C002
18,78,78,78030,Castiglione Cosentino,4,Sud,Calabria,Cosenza,1,0,CS,78030,78030,C301
18,78,78,78031,Castrolibero,4,Sud,Calabria,Cosenza,1,0,CS,78031,78031,C108
18,78,78,78032,Castroregio,4,Sud,Calabria,Cosenza,1,0,CS,78032,78032,C348
18,78,78,78033,Castrovillari,4,Sud,Calabria,Cosenza,1,0,CS,78033,78033,C349
18,78,78,78034,Celico,4,Sud,Calabria,Cosenza,1,0,CS,78034,78034,C430
18,78,78,78035,Cellara,4,Sud,Calabria,Cosenza,1,0,CS,78035,78035,C437
18,78,78,78036,Cerchiara di Calabria,4,Sud,Calabria,Cosenza,1,0,CS,78036,78036,C489
18,78,78,78037,Cerisano,4,Sud,Calabria,Cosenza,1,0,CS,78037,78037,C515
18,78,78,78038,Cervicati,4,Sud,Calabria,Cosenza,1,0,CS,78038,78038,C554
18,78,78,78039,Cerzeto,4,Sud,Calabria,Cosenza,1,0,CS,78039,78039,C560
18,78,78,78040,Cetraro,4,Sud,Calabria,Cosenza,1,0,CS,78040,78040,C588
18,78,78,78041,Civita,4,Sud,Calabria,Cosenza,1,0,CS,78041,78041,C763
18,78,78,78042,Cleto,4,Sud,Calabria,Cosenza,1,0,CS,78042,78042,C795
18,78,78,78043,Colosimi,4,Sud,Calabria,Cosenza,1,0,CS,78043,78043,C905
18,78,78,78045,Cosenza,4,Sud,Calabria,Cosenza,1,1,CS,78045,78045,D086
18,78,78,78046,Cropalati,4,Sud,Calabria,Cosenza,1,0,CS,78046,78046,D180
18,78,78,78047,Crosia,4,Sud,Calabria,Cosenza,1,0,CS,78047,78047,D184
18,78,78,78048,Diamante,4,Sud,Calabria,Cosenza,1,0,CS,78048,78048,D289
18,78,78,78049,Dipignano,4,Sud,Calabria,Cosenza,1,0,CS,78049,78049,D304
18,78,78,78050,Domanico,4,Sud,Calabria,Cosenza,1,0,CS,78050,78050,D328
18,78,78,78051,Fagnano Castello,4,Sud,Calabria,Cosenza,1,0,CS,78051,78051,D464
18,78,78,78052,Falconara Albanese,4,Sud,Calabria,Cosenza,1,0,CS,78052,78052,D473
18,78,78,78053,Figline Vegliaturo,4,Sud,Calabria,Cosenza,1,0,CS,78053,78053,D582
18,78,78,78054,Firmo,4,Sud,Calabria,Cosenza,1,0,CS,78054,78054,D614
18,78,78,78055,Fiumefreddo Bruzio,4,Sud,Calabria,Cosenza,1,0,CS,78055,78055,D624
18,78,78,78056,Francavilla Marittima,4,Sud,Calabria,Cosenza,1,0,CS,78056,78056,D764
18,78,78,78057,Frascineto,4,Sud,Calabria,Cosenza,1,0,CS,78057,78057,D774
18,78,78,78058,Fuscaldo,4,Sud,Calabria,Cosenza,1,0,CS,78058,78058,D828
18,78,78,78059,Grimaldi,4,Sud,Calabria,Cosenza,1,0,CS,78059,78059,E180
18,78,78,78060,Grisolia,4,Sud,Calabria,Cosenza,1,0,CS,78060,78060,E185
18,78,78,78061,Guardia Piemontese,4,Sud,Calabria,Cosenza,1,0,CS,78061,78061,E242
18,78,78,78062,Lago,4,Sud,Calabria,Cosenza,1,0,CS,78062,78062,E407
18,78,78,78063,Laino Borgo,4,Sud,Calabria,Cosenza,1,0,CS,78063,78063,E417
18,78,78,78064,Laino Castello,4,Sud,Calabria,Cosenza,1,0,CS,78064,78064,E419
18,78,78,78065,Lappano,4,Sud,Calabria,Cosenza,1,0,CS,78065,78065,E450
18,78,78,78066,Lattarico,4,Sud,Calabria,Cosenza,1,0,CS,78066,78066,E475
18,78,78,78067,Longobardi,4,Sud,Calabria,Cosenza,1,0,CS,78067,78067,E677
18,78,78,78068,Longobucco,4,Sud,Calabria,Cosenza,1,0,CS,78068,78068,E678
18,78,78,78069,Lungro,4,Sud,Calabria,Cosenza,1,0,CS,78069,78069,E745
18,78,78,78070,Luzzi,4,Sud,Calabria,Cosenza,1,0,CS,78070,78070,E773
18,78,78,78071,Maierà,4,Sud,Calabria,Cosenza,1,0,CS,78071,78071,E835
18,78,78,78072,Malito,4,Sud,Calabria,Cosenza,1,0,CS,78072,78072,E859
18,78,78,78073,Malvito,4,Sud,Calabria,Cosenza,1,0,CS,78073,78073,E872
18,78,78,78074,Mandatoriccio,4,Sud,Calabria,Cosenza,1,0,CS,78074,78074,E878
18,78,78,78075,Mangone,4,Sud,Calabria,Cosenza,1,0,CS,78075,78075,E888
18,78,78,78076,Marano Marchesato,4,Sud,Calabria,Cosenza,1,0,CS,78076,78076,E914
18,78,78,78077,Marano Principato,4,Sud,Calabria,Cosenza,1,0,CS,78077,78077,E915
18,78,78,78078,Marzi,4,Sud,Calabria,Cosenza,1,0,CS,78078,78078,F001
18,78,78,78079,Mendicino,4,Sud,Calabria,Cosenza,1,0,CS,78079,78079,F125
18,78,78,78080,Mongrassano,4,Sud,Calabria,Cosenza,1,0,CS,78080,78080,F370
18,78,78,78081,Montalto Uffugo,4,Sud,Calabria,Cosenza,1,0,CS,78081,78081,F416
18,78,78,78082,Montegiordano,4,Sud,Calabria,Cosenza,1,0,CS,78082,78082,F519
18,78,78,78083,Morano Calabro,4,Sud,Calabria,Cosenza,1,0,CS,78083,78083,F708
18,78,78,78084,Mormanno,4,Sud,Calabria,Cosenza,1,0,CS,78084,78084,F735
18,78,78,78085,Mottafollone,4,Sud,Calabria,Cosenza,1,0,CS,78085,78085,F775
18,78,78,78086,Nocara,4,Sud,Calabria,Cosenza,1,0,CS,78086,78086,F907
18,78,78,78087,Oriolo,4,Sud,Calabria,Cosenza,1,0,CS,78087,78087,G110
18,78,78,78088,Orsomarso,4,Sud,Calabria,Cosenza,1,0,CS,78088,78088,G129
18,78,78,78089,Paludi,4,Sud,Calabria,Cosenza,1,0,CS,78089,78089,G298
18,78,78,78090,Panettieri,4,Sud,Calabria,Cosenza,1,0,CS,78090,78090,G307
18,78,78,78091,Paola,4,Sud,Calabria,Cosenza,1,0,CS,78091,78091,G317
18,78,78,78092,Papasidero,4,Sud,Calabria,Cosenza,1,0,CS,78092,78092,G320
18,78,78,78093,Parenti,4,Sud,Calabria,Cosenza,1,0,CS,78093,78093,G331
18,78,78,78094,Paterno Calabro,4,Sud,Calabria,Cosenza,1,0,CS,78094,78094,G372
18,78,78,78096,Pedivigliano,4,Sud,Calabria,Cosenza,1,0,CS,78096,78096,G411
18,78,78,78097,Piane Crati,4,Sud,Calabria,Cosenza,1,0,CS,78097,78097,G553
18,78,78,78098,Pietrafitta,4,Sud,Calabria,Cosenza,1,0,CS,78098,78098,G615
18,78,78,78099,Pietrapaola,4,Sud,Calabria,Cosenza,1,0,CS,78099,78099,G622
18,78,78,78100,Plataci,4,Sud,Calabria,Cosenza,1,0,CS,78100,78100,G733
18,78,78,78101,Praia a Mare,4,Sud,Calabria,Cosenza,1,0,CS,78101,78101,G975
18,78,78,78102,Rende,4,Sud,Calabria,Cosenza,1,0,CS,78102,78102,H235
18,78,78,78103,Rocca Imperiale,4,Sud,Calabria,Cosenza,1,0,CS,78103,78103,H416
18,78,78,78104,Roggiano Gravina,4,Sud,Calabria,Cosenza,1,0,CS,78104,78104,H488
18,78,78,78105,Rogliano,4,Sud,Calabria,Cosenza,1,0,CS,78105,78105,H490
18,78,78,78106,Rose,4,Sud,Calabria,Cosenza,1,0,CS,78106,78106,H565
18,78,78,78107,Roseto Capo Spulico,4,Sud,Calabria,Cosenza,1,0,CS,78107,78107,H572
18,78,78,78109,Rota Greca,4,Sud,Calabria,Cosenza,1,0,CS,78109,78109,H585
18,78,78,78110,Rovito,4,Sud,Calabria,Cosenza,1,0,CS,78110,78110,H621
18,78,78,78111,San Basile,4,Sud,Calabria,Cosenza,1,0,CS,78111,78111,H765
18,78,78,78112,San Benedetto Ullano,4,Sud,Calabria,Cosenza,1,0,CS,78112,78112,H774
18,78,78,78113,San Cosmo Albanese,4,Sud,Calabria,Cosenza,1,0,CS,78113,78113,H806
18,78,78,78114,San Demetrio Corone,4,Sud,Calabria,Cosenza,1,0,CS,78114,78114,H818
18,78,78,78115,San Donato di Ninea,4,Sud,Calabria,Cosenza,1,0,CS,78115,78115,H825
18,78,78,78116,San Fili,4,Sud,Calabria,Cosenza,1,0,CS,78116,78116,H841
18,78,78,78117,Sangineto,4,Sud,Calabria,Cosenza,1,0,CS,78117,78117,H877
18,78,78,78118,San Giorgio Albanese,4,Sud,Calabria,Cosenza,1,0,CS,78118,78118,H881
18,78,78,78119,San Giovanni in Fiore,4,Sud,Calabria,Cosenza,1,0,CS,78119,78119,H919
18,78,78,78120,San Lorenzo Bellizzi,4,Sud,Calabria,Cosenza,1,0,CS,78120,78120,H961
18,78,78,78121,San Lorenzo del Vallo,4,Sud,Calabria,Cosenza,1,0,CS,78121,78121,H962
18,78,78,78122,San Lucido,4,Sud,Calabria,Cosenza,1,0,CS,78122,78122,H971
18,78,78,78123,San Marco Argentano,4,Sud,Calabria,Cosenza,1,0,CS,78123,78123,H981
18,78,78,78124,San Martino di Finita,4,Sud,Calabria,Cosenza,1,0,CS,78124,78124,H992
18,78,78,78125,San Nicola Arcella,4,Sud,Calabria,Cosenza,1,0,CS,78125,78125,I060
18,78,78,78126,San Pietro in Amantea,4,Sud,Calabria,Cosenza,1,0,CS,78126,78126,I108
18,78,78,78127,San Pietro in Guarano,4,Sud,Calabria,Cosenza,1,0,CS,78127,78127,I114
18,78,78,78128,San Sosti,4,Sud,Calabria,Cosenza,1,0,CS,78128,78128,I165
18,78,78,78129,Santa Caterina Albanese,4,Sud,Calabria,Cosenza,1,0,CS,78129,78129,I171
18,78,78,78130,Santa Domenica Talao,4,Sud,Calabria,Cosenza,1,0,CS,78130,78130,I183
18,78,78,78131,Sant'Agata di Esaro,4,Sud,Calabria,Cosenza,1,0,CS,78131,78131,I192
18,78,78,78132,Santa Maria del Cedro,4,Sud,Calabria,Cosenza,1,0,CS,78132,78132,C717
18,78,78,78133,Santa Sofia d'Epiro,4,Sud,Calabria,Cosenza,1,0,CS,78133,78133,I309
18,78,78,78134,Santo Stefano di Rogliano,4,Sud,Calabria,Cosenza,1,0,CS,78134,78134,I359
18,78,78,78135,San Vincenzo La Costa,4,Sud,Calabria,Cosenza,1,0,CS,78135,78135,I388
18,78,78,78136,Saracena,4,Sud,Calabria,Cosenza,1,0,CS,78136,78136,I423
18,78,78,78137,Scala Coeli,4,Sud,Calabria,Cosenza,1,0,CS,78137,78137,I485
18,78,78,78138,Scalea,4,Sud,Calabria,Cosenza,1,0,CS,78138,78138,I489
18,78,78,78139,Scigliano,4,Sud,Calabria,Cosenza,1,0,CS,78139,78139,D290
18,78,78,78140,Serra d'Aiello,4,Sud,Calabria,Cosenza,1,0,CS,78140,78140,I642
18,78,78,78142,Spezzano Albanese,4,Sud,Calabria,Cosenza,1,0,CS,78142,78142,I895
18,78,78,78143,Spezzano della Sila,4,Sud,Calabria,Cosenza,1,0,CS,78143,78143,I896
18,78,78,78145,Tarsia,4,Sud,Calabria,Cosenza,1,0,CS,78145,78145,L055
18,78,78,78146,Terranova da Sibari,4,Sud,Calabria,Cosenza,1,0,CS,78146,78146,L124
18,78,78,78147,Terravecchia,4,Sud,Calabria,Cosenza,1,0,CS,78147,78147,L134
18,78,78,78148,Torano Castello,4,Sud,Calabria,Cosenza,1,0,CS,78148,78148,L206
18,78,78,78149,Tortora,4,Sud,Calabria,Cosenza,1,0,CS,78149,78149,L305
18,78,78,78150,Trebisacce,4,Sud,Calabria,Cosenza,1,0,CS,78150,78150,L353
18,78,78,78152,Vaccarizzo Albanese,4,Sud,Calabria,Cosenza,1,0,CS,78152,78152,L524
18,78,78,78153,Verbicaro,4,Sud,Calabria,Cosenza,1,0,CS,78153,78153,L747
18,78,78,78154,Villapiana,4,Sud,Calabria,Cosenza,1,0,CS,78154,78154,B903
18,78,78,78155,Zumpano,4,Sud,Calabria,Cosenza,1,0,CS,78155,78155,M202
18,78,78,78156,Casali del Manco,4,Sud,Calabria,Cosenza,1,0,CS,78156,78156,M385
18,78,78,78157,Corigliano-Rossano,4,Sud,Calabria,Cosenza,1,0,CS,78157,78157,M403
18,79,79,79002,Albi,4,Sud,Calabria,Catanzaro,1,0,CZ,79002,79002,A155
18,79,79,79003,Amaroni,4,Sud,Calabria,Catanzaro,1,0,CZ,79003,79003,A255
18,79,79,79004,Amato,4,Sud,Calabria,Catanzaro,1,0,CZ,79004,79004,A257
18,79,79,79005,Andali,4,Sud,Calabria,Catanzaro,1,0,CZ,79005,79005,A272
18,79,79,79007,Argusto,4,Sud,Calabria,Catanzaro,1,0,CZ,79007,79007,A397
18,79,79,79008,Badolato,4,Sud,Calabria,Catanzaro,1,0,CZ,79008,79008,A542
18,79,79,79009,Belcastro,4,Sud,Calabria,Catanzaro,1,0,CZ,79009,79009,A736
18,79,79,79011,Borgia,4,Sud,Calabria,Catanzaro,1,0,CZ,79011,79011,B002
18,79,79,79012,Botricello,4,Sud,Calabria,Catanzaro,1,0,CZ,79012,79012,B085
18,79,79,79017,Caraffa di Catanzaro,4,Sud,Calabria,Catanzaro,1,0,CZ,79017,79017,B717
18,79,79,79018,Cardinale,4,Sud,Calabria,Catanzaro,1,0,CZ,79018,79018,B758
18,79,79,79020,Carlopoli,4,Sud,Calabria,Catanzaro,1,0,CZ,79020,79020,B790
18,79,79,79023,Catanzaro,4,Sud,Calabria,Catanzaro,1,1,CZ,79023,79023,C352
18,79,79,79024,Cenadi,4,Sud,Calabria,Catanzaro,1,0,CZ,79024,79024,C453
18,79,79,79025,Centrache,4,Sud,Calabria,Catanzaro,1,0,CZ,79025,79025,C472
18,79,79,79027,Cerva,4,Sud,Calabria,Catanzaro,1,0,CZ,79027,79027,C542
18,79,79,79029,Chiaravalle Centrale,4,Sud,Calabria,Catanzaro,1,0,CZ,79029,79029,C616
18,79,79,79030,Cicala,4,Sud,Calabria,Catanzaro,1,0,CZ,79030,79030,C674
18,79,79,79033,Conflenti,4,Sud,Calabria,Catanzaro,1,0,CZ,79033,79033,C960
18,79,79,79034,Cortale,4,Sud,Calabria,Catanzaro,1,0,CZ,79034,79034,D049
18,79,79,79036,Cropani,4,Sud,Calabria,Catanzaro,1,0,CZ,79036,79036,D181
18,79,79,79039,Curinga,4,Sud,Calabria,Catanzaro,1,0,CZ,79039,79039,D218
18,79,79,79042,Davoli,4,Sud,Calabria,Catanzaro,1,0,CZ,79042,79042,D257
18,79,79,79043,Decollatura,4,Sud,Calabria,Catanzaro,1,0,CZ,79043,79043,D261
18,79,79,79047,Falerna,4,Sud,Calabria,Catanzaro,1,0,CZ,79047,79047,D476
18,79,79,79048,Feroleto Antico,4,Sud,Calabria,Catanzaro,1,0,CZ,79048,79048,D544
18,79,79,79052,Fossato Serralta,4,Sud,Calabria,Catanzaro,1,0,CZ,79052,79052,D744
18,79,79,79055,Gagliato,4,Sud,Calabria,Catanzaro,1,0,CZ,79055,79055,D852
18,79,79,79056,Gasperina,4,Sud,Calabria,Catanzaro,1,0,CZ,79056,79056,D932
18,79,79,79058,Gimigliano,4,Sud,Calabria,Catanzaro,1,0,CZ,79058,79058,E031
18,79,79,79059,Girifalco,4,Sud,Calabria,Catanzaro,1,0,CZ,79059,79059,E050
18,79,79,79060,Gizzeria,4,Sud,Calabria,Catanzaro,1,0,CZ,79060,79060,E068
18,79,79,79061,Guardavalle,4,Sud,Calabria,Catanzaro,1,0,CZ,79061,79061,E239
18,79,79,79063,Isca sullo Ionio,4,Sud,Calabria,Catanzaro,1,0,CZ,79063,79063,E328
18,79,79,79065,Jacurso,4,Sud,Calabria,Catanzaro,1,0,CZ,79065,79065,E274
18,79,79,79068,Magisano,4,Sud,Calabria,Catanzaro,1,0,CZ,79068,79068,E806
18,79,79,79069,Maida,4,Sud,Calabria,Catanzaro,1,0,CZ,79069,79069,E834
18,79,79,79071,Marcedusa,4,Sud,Calabria,Catanzaro,1,0,CZ,79071,79071,E923
18,79,79,79072,Marcellinara,4,Sud,Calabria,Catanzaro,1,0,CZ,79072,79072,E925
18,79,79,79073,Martirano,4,Sud,Calabria,Catanzaro,1,0,CZ,79073,79073,E990
18,79,79,79074,Martirano Lombardo,4,Sud,Calabria,Catanzaro,1,0,CZ,79074,79074,E991
18,79,79,79077,Miglierina,4,Sud,Calabria,Catanzaro,1,0,CZ,79077,79077,F200
18,79,79,79080,Montauro,4,Sud,Calabria,Catanzaro,1,0,CZ,79080,79080,F432
18,79,79,79081,Montepaone,4,Sud,Calabria,Catanzaro,1,0,CZ,79081,79081,F586
18,79,79,79083,Motta Santa Lucia,4,Sud,Calabria,Catanzaro,1,0,CZ,79083,79083,F780
18,79,79,79087,Nocera Terinese,4,Sud,Calabria,Catanzaro,1,0,CZ,79087,79087,F910
18,79,79,79088,Olivadi,4,Sud,Calabria,Catanzaro,1,0,CZ,79088,79088,G034
18,79,79,79089,Palermiti,4,Sud,Calabria,Catanzaro,1,0,CZ,79089,79089,G272
18,79,79,79092,Pentone,4,Sud,Calabria,Catanzaro,1,0,CZ,79092,79092,G439
18,79,79,79094,Petrizzi,4,Sud,Calabria,Catanzaro,1,0,CZ,79094,79094,G517
18,79,79,79095,Petronà,4,Sud,Calabria,Catanzaro,1,0,CZ,79095,79095,G518
18,79,79,79096,Pianopoli,4,Sud,Calabria,Catanzaro,1,0,CZ,79096,79096,D546
18,79,79,79099,Platania,4,Sud,Calabria,Catanzaro,1,0,CZ,79099,79099,G734
18,79,79,79108,San Floro,4,Sud,Calabria,Catanzaro,1,0,CZ,79108,79108,H846
18,79,79,79110,San Mango d'Aquino,4,Sud,Calabria,Catanzaro,1,0,CZ,79110,79110,H976
18,79,79,79114,San Pietro a Maida,4,Sud,Calabria,Catanzaro,1,0,CZ,79114,79114,I093
18,79,79,79115,San Pietro Apostolo,4,Sud,Calabria,Catanzaro,1,0,CZ,79115,79115,I095
18,79,79,79116,San Sostene,4,Sud,Calabria,Catanzaro,1,0,CZ,79116,79116,I164
18,79,79,79117,Santa Caterina dello Ionio,4,Sud,Calabria,Catanzaro,1,0,CZ,79117,79117,I170
18,79,79,79118,Sant'Andrea Apostolo dello Ionio,4,Sud,Calabria,Catanzaro,1,0,CZ,79118,79118,I266
18,79,79,79122,San Vito sullo Ionio,4,Sud,Calabria,Catanzaro,1,0,CZ,79122,79122,I393
18,79,79,79123,Satriano,4,Sud,Calabria,Catanzaro,1,0,CZ,79123,79123,I463
18,79,79,79126,Sellia,4,Sud,Calabria,Catanzaro,1,0,CZ,79126,79126,I589
18,79,79,79127,Sellia Marina,4,Sud,Calabria,Catanzaro,1,0,CZ,79127,79127,I590
18,79,79,79129,Serrastretta,4,Sud,Calabria,Catanzaro,1,0,CZ,79129,79129,I655
18,79,79,79130,Sersale,4,Sud,Calabria,Catanzaro,1,0,CZ,79130,79130,I671
18,79,79,79131,Settingiano,4,Sud,Calabria,Catanzaro,1,0,CZ,79131,79131,I704
18,79,79,79133,Simeri Crichi,4,Sud,Calabria,Catanzaro,1,0,CZ,79133,79133,I745
18,79,79,79134,Sorbo San Basile,4,Sud,Calabria,Catanzaro,1,0,CZ,79134,79134,I844
18,79,79,79137,Soverato,4,Sud,Calabria,Catanzaro,1,0,CZ,79137,79137,I872
18,79,79,79138,Soveria Mannelli,4,Sud,Calabria,Catanzaro,1,0,CZ,79138,79138,I874
18,79,79,79139,Soveria Simeri,4,Sud,Calabria,Catanzaro,1,0,CZ,79139,79139,I875
18,79,79,79142,Squillace,4,Sud,Calabria,Catanzaro,1,0,CZ,79142,79142,I929
18,79,79,79143,Stalettì,4,Sud,Calabria,Catanzaro,1,0,CZ,79143,79143,I937
18,79,79,79146,Taverna,4,Sud,Calabria,Catanzaro,1,0,CZ,79146,79146,L070
18,79,79,79147,Tiriolo,4,Sud,Calabria,Catanzaro,1,0,CZ,79147,79147,L177
18,79,79,79148,Torre di Ruggiero,4,Sud,Calabria,Catanzaro,1,0,CZ,79148,79148,L240
18,79,79,79151,Vallefiorita,4,Sud,Calabria,Catanzaro,1,0,CZ,79151,79151,I322
18,79,79,79157,Zagarise,4,Sud,Calabria,Catanzaro,1,0,CZ,79157,79157,M140
18,79,79,79160,Lamezia Terme,4,Sud,Calabria,Catanzaro,1,0,CZ,79160,79160,M208
18,280,80,80001,Africo,4,Sud,Calabria,Reggio Calabria,3,0,RC,80001,80001,A065
18,280,80,80002,Agnana Calabra,4,Sud,Calabria,Reggio Calabria,3,0,RC,80002,80002,A077
18,280,80,80003,Anoia,4,Sud,Calabria,Reggio Calabria,3,0,RC,80003,80003,A303
18,280,80,80004,Antonimina,4,Sud,Calabria,Reggio Calabria,3,0,RC,80004,80004,A314
18,280,80,80005,Ardore,4,Sud,Calabria,Reggio Calabria,3,0,RC,80005,80005,A385
18,280,80,80006,Bagaladi,4,Sud,Calabria,Reggio Calabria,3,0,RC,80006,80006,A544
18,280,80,80007,Bagnara Calabra,4,Sud,Calabria,Reggio Calabria,3,0,RC,80007,80007,A552
18,280,80,80008,Benestare,4,Sud,Calabria,Reggio Calabria,3,0,RC,80008,80008,A780
18,280,80,80009,Bianco,4,Sud,Calabria,Reggio Calabria,3,0,RC,80009,80009,A843
18,280,80,80010,Bivongi,4,Sud,Calabria,Reggio Calabria,3,0,RC,80010,80010,A897
18,280,80,80011,Bova,4,Sud,Calabria,Reggio Calabria,3,0,RC,80011,80011,B097
18,280,80,80012,Bovalino,4,Sud,Calabria,Reggio Calabria,3,0,RC,80012,80012,B098
18,280,80,80013,Bova Marina,4,Sud,Calabria,Reggio Calabria,3,0,RC,80013,80013,B099
18,280,80,80014,Brancaleone,4,Sud,Calabria,Reggio Calabria,3,0,RC,80014,80014,B118
18,280,80,80015,Bruzzano Zeffirio,4,Sud,Calabria,Reggio Calabria,3,0,RC,80015,80015,B234
18,280,80,80016,Calanna,4,Sud,Calabria,Reggio Calabria,3,0,RC,80016,80016,B379
18,280,80,80017,Camini,4,Sud,Calabria,Reggio Calabria,3,0,RC,80017,80017,B481
